company,function,title,count,people
Microsoft,Operations & Facilities,Regional Operations Director - Edge Datacenters,1,Dylan Coyle
Microsoft,Operations & Facilities,"Senior Director, Global Data Center Operations. Microsoft.",1,Brian Taaffe
Microsoft,Pre-Construction & Cost,Strategic Estimator,3,Jake Yurich; Jose Salame; Ziyu Fan
Microsoft,Pre-Construction & Cost,AI - Data Centre Campus Construction Cost Lead,1,Raga G.
Microsoft,Pre-Construction & Cost,AI - DC Cost Management Lead,1,Ankita Manmodey
Microsoft,Pre-Construction & Cost,AMERs Portfolio Cost Mgmt. Lead,1,Claire Ji Lee
Microsoft,Pre-Construction & Cost,AMERS W Regional Cost Manager: CO&I,1,Dean Slayford
Microsoft,Pre-Construction & Cost,Commercial/Cost Management - Data Centers,1,Mark Lynch
Microsoft,Pre-Construction & Cost,Cost Manager,1,Jose Bonilla
Microsoft,Pre-Construction & Cost,DataCenter Cost Management Lead,1,Sri Harsha Nagalla
Microsoft,Pre-Construction & Cost,Director Of Cost Management Global Data Center Land Development,1,Callum Stonehouse
Microsoft,Pre-Construction & Cost,"EPC Cost Lead, Data Center Development",1,Kudzanai (KC) Chipamaunga
Microsoft,Pre-Construction & Cost,Estimator,1,Kinza Saleem
Microsoft,Pre-Construction & Cost,"Global Cost Management Lead, Data Centers",1,Karim Kamel
Microsoft,Pre-Construction & Cost,Manager of Americas Estimating,1,Michael Smith
Microsoft,Pre-Construction & Cost,Metro Cost Lead,1,Ruan Maré
Microsoft,Pre-Construction & Cost,Metro Cost Lead - Central WA,1,Michael McDaid
Microsoft,Pre-Construction & Cost,Metro Cost Management Lead,1,Cameron Matthews
Microsoft,Pre-Construction & Cost,Metro Senior Cost Manager,1,Philips Akinola
Microsoft,Pre-Construction & Cost,Portfolio Estimating Lead,1,Vivek Prasad
Microsoft,Pre-Construction & Cost,Pre-Construction Cost Lead,1,Christopher Delaney
Microsoft,Pre-Construction & Cost,Principal Cost Management Metro Lead - Data Center Construction,1,Eduardo Crispim
Microsoft,Pre-Construction & Cost,Principal Estimator,1,Sierra Brown
Microsoft,Pre-Construction & Cost,Principal Regional Cost Lead,1,Mark Dowling
Microsoft,Pre-Construction & Cost,Regional Estimator,1,Scarlet Huynh
Microsoft,Pre-Construction & Cost,Senior Cost Manager,1,Stephen Mullane
Microsoft,Pre-Construction & Cost,Strategic Construction Estimator,1,Robin Walia
Microsoft,Pre-Construction & Cost,Strategic Cost Estimator,1,Aaron McConnell
Microsoft,Pre-Construction & Cost,Strategic Estimating Lead,1,Mike Seyboth
Microsoft,Procurement & Supply Chain,Procurement DC Sr Manager,1,Ana Pellegatta
Microsoft,Procurement & Supply Chain,Strategic Sourcing Director - Global Supply Chain,1,Xi Cheng
Microsoft,Sales & Leasing,"Director of Sales, Enterprise Accounts",1,Steven Picard
Microsoft,Sales & Leasing,Senior Director Critical Infrastructure Leasing EMEA,1,Joanne Donoghue
Microsoft,Sales & Leasing,Services Account Director - Strategic FSI,1,Plinio de Queiroz
Microsoft,"Strategy, Finance & Investment",Data Center M&A Manager,1,Christina Nunez-Garcia
Microsoft,"Strategy, Finance & Investment",Director - Cloud Infrastructure Hardware Strategy & Planning,1,Eyal Itskovich
Microsoft,"Strategy, Finance & Investment",Director – Central Function – EMEA Lease Portfolio,1,Patrick Higgins
Microsoft,"Strategy, Finance & Investment",EMEA Regional EPC Portfolio Lead,1,Raymond Forde
Microsoft,"Strategy, Finance & Investment",Portfolio Director Emea Lease Construction,1,Declan Hassett
Microsoft,"Strategy, Finance & Investment","Principal Program Manager, Data Center Strategy & Planning",1,Grace Stephens
Microsoft,"Strategy, Finance & Investment",Senior Director Global Portfolio Asset Management,1,Svetlana Kuzmenko-Faassen
Microsoft,"Strategy, Finance & Investment","Senior Director, Global Datacenter Construction - Portfolio Mngt. & Build Delivery",1,Vinit Patki
Microsoft,"Strategy, Finance & Investment",Sr. Program Manager - Data Center Supply Strategy & Planning,1,Subikshan Sethuramalingam
Microsoft,Unclassified,Data Center Technician Manager,3,David Vare; Rafael Vaz; Tiago Ramos
Microsoft,Unclassified,Datacenter Technician Manager,2,Matheus Storti; Ramsés Romay
Microsoft,Unclassified,Corporate Vice President - Core Datacenter Services,1,Tim Hall
Microsoft,Unclassified,Data Center Logistics Manager,1,Clair Orciolli
Microsoft,Unclassified,Data Center Technician Senior,1,Jean Carlos Rodriguez
Microsoft,Unclassified,Datacenter Campus Director,1,Rodrigo Leal Cuevas
Microsoft,Unclassified,Datacenter PM,1,Jatin Kapoor
Microsoft,Unclassified,Director,1,Tracey Jumper
Microsoft,Unclassified,"Director of Commissioning, APAC",1,Naung Naung Chan
Microsoft,Unclassified,Director of Nuclear Technologies,1,Archie Manoharan
Microsoft,Unclassified,"Director, Interconnection and Edge - AMER",1,Nicole Kangas
Microsoft,Unclassified,"Director, Interconnection and Edge - EMEA",1,Brett Lewan
Microsoft,Unclassified,Global Data Center Director,1,Eddie Reed
Microsoft,Unclassified,Global Head of Lease Excellence,1,Sushant Maheshwari
Microsoft,Unclassified,Head of Data Center Ops,1,Hichem Garnaoui
Microsoft,Unclassified,Principal,1,Mike Zamora
Microsoft,Unclassified,Principal PM Manager,1,Sean Gerson
Microsoft,Unclassified,Regional Datacenter Director,1,Ralf Weishaar
Microsoft,Unclassified,Regional Datacenter Director - Latin America,1,Ivete Lovato
Microsoft,Unclassified,"Regional Director, Asia Pacific",1,Richa Rauniar
Microsoft,Unclassified,"Senior Cloud Business Manager, AGC",1,Ashley (Haak) Wills
Microsoft,Unclassified,Senior Community Affairs Manager,1,Bethany Allen
Microsoft,Unclassified,Senior Data Center Lease Group Manager,1,Chad Guldin
Microsoft,Unclassified,Senior Transmission Manager,1,Cody Phillips
Microsoft,Unclassified,Sr IT Manager Spanish South America,1,Rodrigo Acevedo Pellicer
Microsoft,Unclassified,US West Easements Manager,1,Austin L.
Microsoft,Unclassified,Vice President CO+I Core Datacenter Services,1,Michael Hughes
Microsoft,Unclassified,VP Microsoft CO+I,1,Val Walsh
Microsoft,Unclassified,Western Region Data Center Director,1,James Gilman
Miller and Long DC Concrete Construction,Pre-Construction & Cost,Senior Estimator & BIM,1,Steven Sun
mlharris.com,Sales & Leasing,Principal CEO,1,Matthew Harris
Montera Infrastructure,Construction & Delivery,Chief Delivery Officer and Executive Founder,1,Joseph Walsh
Montera Infrastructure,Construction & Delivery,"Vice President, Data Center Delivery",1,Paul Longino
Montera Infrastructure,Development & Real Estate,Director of Development and Site Selection,1,Matthew Weigel
Montera Infrastructure,Energy & Utilities,Director of Energy & Utilities,1,Alexander Douris
Montera Infrastructure,Executive leadership,Chief Technology Officer,1,Craig Pennington
Mortenson,Construction & Delivery,Assistant Project Manager,1,Daniel Garcia
Mortenson,Construction & Delivery,Assistant Superintendent,1,Noah Steger
Mortenson,Construction & Delivery,Mortenson Construction,1,Nadine Roberts
Mortenson,Construction & Delivery,Project Executive,1,Parker Moore
Mortenson,Construction & Delivery,Project Manager,1,Jack Troshinsky
Mortenson,Design & Engineering,Design Phase Manager,7,Amy Kloss; Cassidy Swanson; Chantel Columna; David Weber; Lindsay Rudstrom; Michael Vanasse; Shannon Rogers
Mortenson,Design & Engineering,Senior Design Phase Manager,5,Alyson Mansfield; Angela Lawrence; Graison Le; Sarah Mitchell; Zach Porter
Mortenson,Design & Engineering,Design Phase Executive,4,Cameron McClay; Doug McNichol; Jonathan Bonkoski; Paul Martin
Mortenson,Design & Engineering,Design Phase Manager II,2,Andrew Reisbeck; Davis Elridge
Mortenson,Design & Engineering,Project Engineer,2,Audrey Murray; Matthew Doria
Mortenson,Design & Engineering,Sr. Design Phase Manager,2,Anthony Wilemon; Matt Ershov
Mortenson,Design & Engineering,Assistant Design Phase Manager,1,Brennetta Harris
Mortenson,Design & Engineering,Design Phase Manager 1,1,Peter Morano
Mortenson,Design & Engineering,Design Phase Manager II - Data Center Solutions G+,1,Calvin Gutheridge
Mortenson,Design & Engineering,Director of Design Phase,1,Garret Parsons
Mortenson,Design & Engineering,MEP Design Phase Manager,1,Brett Hoopes
Mortenson,Design & Engineering,Senior Design Phase Manager - Hyperscale Data Centers,1,Neil A. Osten
Mortenson,Design & Engineering,Senior Design Phase Manager I,1,Ryan Mack
Mortenson,Design & Engineering,Senior Design Phase Manager II,1,Ross Stockhausen
Mortenson,Development & Real Estate,Project Development Executive,1,Chase Farnsworth
Mortenson,Development & Real Estate,Vice President Project Development,1,Adam Hardy
Mortenson,Development & Real Estate,Vice President Real Estate Development,1,Taber Sweet
Mortenson,Operations & Facilities,Director of Operations,1,Tim Clement
Mortenson,Pre-Construction & Cost,Chief Estimator,6,Dave Green; Dennis McGreal; Gabriel Fox; Ruth Stabile; Ryan Spangberg; Sean Wennerstrom
Mortenson,Pre-Construction & Cost,Senior Estimator,5,Alan Hoffman; Ann Churlik; Benjamin Potson; Brigham Henderson; James Theisen
Mortenson,Pre-Construction & Cost,Senior Estimator I,4,Benjamin P.; Francis (Cody Herman) Herman; Matt Fisher; Sumit Agrawal
Mortenson,Pre-Construction & Cost,Estimator,2,Kayla Goldstein; Tony Shieh
Mortenson,Pre-Construction & Cost,Estimator II,2,Alfredo Puyol; James Dauphin
Mortenson,Pre-Construction & Cost,Senior MEP Estimator,2,John Clouse; Steve Lawrence
Mortenson,Pre-Construction & Cost,Construction Estimator,1,Hiep Le
Mortenson,Pre-Construction & Cost,Estimating Manager,1,Dan O'shea
Mortenson,Pre-Construction & Cost,Estimator Iii,1,Eric Molinar
Mortenson,Pre-Construction & Cost,MEP Estimator II,1,Omar Medina
Mortenson,Pre-Construction & Cost,MEP Estimator III,1,Jeff O'Brien
Mortenson,Pre-Construction & Cost,Senior Estimator II,1,Derek Sisel
Mortenson,Pre-Construction & Cost,Senior Estimator II - Data Center Solutions,1,Cherilyn C. McCabe
Mortenson,Pre-Construction & Cost,Senior MEP Estimator I,1,Jorge Cepeda
Mortenson,Pre-Construction & Cost,Sr Estimator II,1,Gary Patrick R.
Mortenson,Pre-Construction & Cost,Sr. Estimator/ Design Phase Manager,1,Dale Jensen
Mortenson,Unclassified,Planning and Scheduling Manager,2,AJ Sherman; Josna Yadavalli
Mortenson,Unclassified,Planning and Scheduling Manager II,1,Vinay Bontha
Mortenson,Unclassified,Scheduling Manager - Phoenix Operating Group,1,Robert Stephens
Mortenson,Unclassified,Senior Planning and Scheduling Manager,1,DJ Anderson
Mortenson,Unclassified,Senior Vice President,1,Greg Werner
Mortenson,Unclassified,Vice President,1,Andy Stapleton
Morteson,Design & Engineering,Senior Design Phase Manager,1,Kyle Neild
Moy Tarin Ramirez Engineers,Construction & Delivery,Senior Project Manager,2,Joseph Ortega; Todd Mills
MRP Industrial,Development & Real Estate,Senior Vice President Development,2,Lisa Goodwin; Nathan Chadsey
MRP Industrial,Development & Real Estate,Development Associate,1,Alexandra Saas
MRP Industrial,Development & Real Estate,"Sr. Vice President, Development",1,Brian Peterson
MRP Industrial,Development & Real Estate,Vice President Of Development,1,Zeshan Malik
MRP Industrial,Unclassified,Senior Vice President,1,Tim Hudson
MRP Realty,Development & Real Estate,Commercial Real Estate Manager,1,Kim Keleher
MRP Realty,Development & Real Estate,Investments & Acquisitions,1,Patrick Sullivan
MRP Realty,Development & Real Estate,Real Estate Development,1,Will Leibner
MRP Realty,Development & Real Estate,Real Estate Investments,1,Matthew Collins
MRP Realty,Development & Real Estate,Vice President - Development,1,James P. Murphy
MRP Realty,Sales & Leasing,Commercial Property Manager,1,Kymberly Schettino
MRP Realty,"Strategy, Finance & Investment",Investment Manager,2,James Soltesz; Patrick Cullen
MRP Realty,Unclassified,Associate Vice President,2,Huriyet Anaz; Zeinab Abourawi
MRP Realty,Unclassified,Principal,1,Zach Wade
"MYCON General Contractors, Inc.",Design & Engineering,Project Engineer,1,Grant Prokasy
Nabiax,Design & Engineering,HEAD OF ENGINEERING,1,Antonio Mercader Tabasco
Nabiax,Executive leadership,CEO,1,Emilio Díaz
Nation Data Center,Sales & Leasing,Sales Director,1,Yann Parat
National Grid Renewables,Design & Engineering,Head of Network Architecture and Innovation,1,David Adkins
National Grid Renewables,Development & Real Estate,"Director, Origination",2,Robert Leah; Saxon McKinven
National Grid Renewables,Energy & Utilities,"Director, Power Marketing",1,Chris Mosley
National Grid Renewables,Executive leadership,Chief Development Officer (CDO),1,Jeff Ringblom
National Grid Renewables,Unclassified,Director of Transmission,1,Richard McMichael
National Grid Renewables,Unclassified,Manager - Transmission Planning (New England),1,Abhinav Rawat
National Grid Renewables,Unclassified,"Manager, Transmission Planning, New England",1,Gabriel Gabremicael
National Renewable Solutions,Development & Real Estate,"Senior Manager, Development",1,JoEllen Billotte
National Renewable Solutions,Development & Real Estate,Senior Origination Manager,1,Katherine Urasky
National Renewable Solutions,Development & Real Estate,Senior Vice President Development,1,Afton Horne
National Renewable Solutions,Energy & Utilities,Director Renewable Development,1,Chase Marston
National Technology Integrators,Pre-Construction & Cost,Construction Estimator,1,Greg Baxter
Nautilus Data Technologies,Development & Real Estate,V.P. Site Development,1,Mark Anderson
Ncale,Design & Engineering,"Senior Vice President, Design & Construction",1,Chris Guilmette
NDC-GARBE Data Centers Europe,Sales & Leasing,Director,1,Eugene Murray
Nebius,Construction & Delivery,Regional European Construction Manager,1,Mark Fletcher
Nebius,Design & Engineering,Technical Due Diligence Manager,1,Prospect - Technical Due Diligence Manager at Nebius
Nebius,Development & Real Estate,Infrastructure Acquisition & Development,2,Michael Miller; Stephanie Morales
Nebius,Development & Real Estate,Infrastructure Acquisition & Strategy,1,Anthony Santelises
Nebius,Development & Real Estate,"Management Consultant, Infrastructure Site Selection",1,"Prospect - Management Consultant, Infrastructure Site Selection at Nebius"
Nebius,Development & Real Estate,Site Selection & Colocation,1,Michael Dada
Nebius,Energy & Utilities,Vice President Energy and Regulatory Affairs,1,John Ritch
Nebius,Unclassified,Head of Infrastructure,1,Andrey Korolenko
Netrality Data Centers,Development & Real Estate,Director Development and Construction,1,Gary Bishop
Netrality Data Centers,Development & Real Estate,Real Estate Acquisitions Senior Associate,1,Brendan Miller
Netrality Data Centers,Unclassified,Senior Vice President,1,Dave Hagan
Netrality Data Centers,Unclassified,Vice President,1,Enrique M. Menocal
New Energy Equity,Development & Real Estate,Senior Vice President Development,1,Timothy Ahrens
